f,scl1,scl2,scl3
0,-0.001320695,-0.007961638,-0.001320695
0,0.004444336,-0.007961638,0.004444336
0,0.013817528,-0.007961638,0.013817528
0,0.006288881,-0.007961638,0.006288881
0,-0.001415843,-0.007961638,-0.001415843
0,0.013163252,-0.007961638,0.013163252
0,-0.017115105,-0.007961638,-0.017115105
0,0.010602742,-0.007961638,0.010602742
0,0.003178604,-0.007961638,0.003178604
0,0.009902624,-0.007961638,0.009902624
0,-0.006093193,-0.007961638,-0.006093193
0,-0.002991147,-0.007961638,-0.002991147
0,-0.002839982,-0.007961638,-0.002839982
0,0.014444665,-0.007961638,0.014444665
0,-0.016087955,-0.007961638,-0.016087955
0,-0.012571985,-0.007961638,-0.012571985
0,-0.011552637,-0.007961638,-0.011552637
0,0.002849749,-0.007961638,0.002849749
0,0.003487579,-0.007961638,0.003487579
0,0.003177953,-0.007961638,0.003177953
0,0.011086122,-0.007961638,0.011086122
0,-0.013720214,-0.007961638,-0.013720214
0,-0.005608283,-0.007961638,-0.005608283
0,-0.00484905,-0.007961638,-0.00484905
0,-0.011788014,-0.007961638,-0.011788014
0,0.012096275,-0.007961638,0.012096275
0,0.00720592,-0.007961638,0.00720592
0,0.001408625,-0.007961638,0.001408625
0,0.007327707,-0.007961638,0.007327707
0,0.005488539,-0.007961638,0.005488539
0,0.002635964,-0.007961638,0.002635964
0,0.005445885,-0.007961638,0.005445885
0,0.010594496,-0.007961638,0.010594496
0,0.007064208,-0.007961638,0.007064208
0,0.015699567,-0.007961638,0.015699567
0,-0.002109943,-0.007961638,-0.002109943
0,-0.007795293,-0.007961638,-0.007795293
0,-0.008602127,-0.007961638,-0.008602127
0,0.005574611,-0.007961638,0.005574611
0,0.009276245,-0.007961638,0.009276245
0,0.005468564,-0.007961638,0.005468564
0,-0.012517204,-0.007961638,-0.012517204
0,-0.001536016,-0.007961638,-0.001536016
0,0.02103842,-0.007961638,0.02103842
0,-0.006070153,-0.007961638,-0.006070153
0,-0.019387161,-0.007961638,-0.019387161
0,-0.002423347,-0.007961638,-0.002423347
0,-0.01412677,-0.007961638,-0.01412677
0,0.026791645,-0.007961638,0.026791645
0,-0.0137379,-0.007961638,-0.0137379
0,0.000453237,-0.007961638,0.000453237
0,-0.001269616,-0.007961638,-0.001269616
0,0.005756038,-0.007961638,0.005756038
0,0.003643937,-0.007961638,0.003643937
0,0.000580303,-0.007961638,0.000580303
0,0.005112316,-0.007961638,0.005112316
0,0.002800581,-0.007961638,0.002800581
0,-0.012176123,-0.007961638,-0.012176123
0,-0.001847325,-0.007961638,-0.001847325
0,-0.003900064,-0.007961638,-0.003900064
0,-0.014398458,-0.007961638,-0.014398458
0,0.010882252,-0.007961638,0.010882252
0,-0.011538893,-0.007961638,-0.011538893
0,-0.001750074,-0.007961638,-0.001750074
0,-0.012735185,-0.007961638,-0.012735185
0,-0.005876575,-0.007961638,-0.005876575
0,0.022087233,-0.007961638,0.022087233
0,0.002173542,-0.007961638,0.002173542
0,-0.006780319,-0.007961638,-0.006780319
0,0.005901294,-0.007961638,0.005901294
0,0.018682737,-0.007961638,0.018682737
0,-0.004815526,-0.007961638,-0.004815526
0,0.003868882,-0.007961638,0.003868882
0,-0.01631237,-0.007961638,-0.01631237
0,0.004101066,-0.007961638,0.004101066
0,-0.001596478,-0.007961638,-0.001596478
0,0.013847339,-0.007961638,0.013847339
0,0.001532737,-0.007961638,0.001532737
0,0.01324363,-0.007961638,0.01324363
0,-0.004957662,-0.007961638,-0.004957662
0,-0.004741096,-0.007961638,-0.004741096
0,-0.001573511,-0.007961638,-0.001573511
0,-0.007877779,-0.007961638,-0.007877779
0,0.006807455,-0.007961638,0.006807455
0,0.017266799,-0.007961638,0.017266799
0,0.011986328,-0.007961638,0.011986328
0,-0.007911925,-0.007961638,-0.007911925
0,-0.012579972,-0.007961638,-0.012579972
0,-0.000730637,-0.007961638,-0.000730637
0,0.019875523,-0.007961638,0.019875523
0,-0.002120223,-0.007961638,-0.002120223
0,-0.013750622,-0.007961638,-0.013750622
0,-0.001378903,-0.007961638,-0.001378903
0,-0.000517475,-0.007961638,-0.000517475
0,-0.007148223,-0.007961638,-0.007148223
0,0.008902505,-0.007961638,0.008902505
0,0.002212163,-0.007961638,0.002212163
0,-0.014582858,-0.007961638,-0.014582858
0,-0.004919366,-0.007961638,-0.004919366
0,0.024119759,-0.007961638,0.024119759
0,0.014204144,-0.007961638,0.014204144
0,0.00667611,-0.007961638,0.00667611
0,0.001905376,-0.007961638,0.001905376
0,0.026411891,-0.007961638,0.026411891
0,0.01534074,-0.007961638,0.01534074
0,0.003322523,-0.007961638,0.003322523
0,-0.006892552,-0.007961638,-0.006892552
0,-0.007078518,-0.007961638,-0.007078518
0,0.003691653,-0.007961638,0.003691653
0,0.004559559,-0.007961638,0.004559559
0,-0.005693831,-0.007961638,-0.005693831
0,-0.009588796,-0.007961638,-0.009588796
0,-0.013253851,-0.007961638,-0.013253851
0,0.000222777,-0.007961638,0.000222777
0,-0.014236838,-0.007961638,-0.014236838
0,0.019079724,-0.007961638,0.019079724
0,0.014758124,-0.007961638,0.014758124
0,0.011368512,-0.007961638,0.011368512
0,-0.009190965,-0.007961638,-0.009190965
0,0.009791563,-0.007961638,0.009791563
0,-0.00073722,-0.007961638,-0.00073722
0,-0.035109982,-0.007961638,-0.035109982
0,-0.006807935,-0.007961638,-0.006807935
0,-0.000353151,-0.007961638,-0.000353151
0,-0.003934295,-0.007961638,-0.003934295
0,0.000336506,-0.007961638,0.000336506
0,-0.01304462,-0.007961638,-0.01304462
0,-0.010008291,-0.007961638,-0.010008291
0,-0.00730276,-0.007961638,-0.00730276
0,0.002611189,-0.007961638,0.002611189
0,0.011799002,-0.007961638,0.011799002
0,-0.018038485,-0.007961638,-0.018038485
0,0.010199403,-0.007961638,0.010199403
0,0.018816417,-0.007961638,0.018816417
0,-0.020160215,-0.007961638,-0.020160215
0,0.000712095,-0.007961638,0.000712095
0,0.001720191,-0.007961638,0.001720191
0,-0.004923441,-0.007961638,-0.004923441
0,-0.009670697,-0.007961638,-0.009670697
0,0.006594341,-0.007961638,0.006594341
0,0.020360472,-0.007961638,0.020360472
0,-0.004565395,-0.007961638,-0.004565395
0,-0.007222566,-0.007961638,-0.007222566
0,-0.005750818,-0.007961638,-0.005750818
0,-0.007098993,-0.007961638,-0.007098993
0,0.001707505,-0.007961638,0.001707505
0,-0.022769764,-0.007961638,-0.022769764
0,-0.01321444,-0.007961638,-0.01321444
0,0.005447859,-0.007961638,0.005447859
0,-0.001808914,-0.007961638,-0.001808914
0,0.006338889,-0.007961638,0.006338889
0,0.003918936,-0.007961638,0.003918936
0,0.018539876,-0.007961638,0.018539876
0,-0.002564427,-0.007961638,-0.002564427
0,-0.008469344,-0.007961638,-0.008469344
0,0.004776792,-0.007961638,0.004776792
0,0.001386937,-0.007961638,0.001386937
0,0.003480756,-0.007961638,0.003480756
0,-0.011493361,-0.007961638,-0.011493361
0,-0.008999673,-0.007961638,-0.008999673
0,0.00653107,-0.007961638,0.00653107
0,0.013242819,-0.007961638,0.013242819
0,-0.006266766,-0.007961638,-0.006266766
0,-0.005493675,-0.007961638,-0.005493675
0,-0.011897539,-0.007961638,-0.011897539
0,-0.003372195,-0.007961638,-0.003372195
0,0.011846932,-0.007961638,0.011846932
0,0.005681992,-0.007961638,0.005681992
0,0.010799143,-0.007961638,0.010799143
0,-0.008491807,-0.007961638,-0.008491807
0,-0.002300028,-0.007961638,-0.002300028
0,-0.007988622,-0.007961638,-0.007988622
0,0.013774048,-0.007961638,0.013774048
0,0.022129832,-0.007961638,0.022129832
0,-0.005555147,-0.007961638,-0.005555147
0,0.00503284,-0.007961638,0.00503284
0,0.001799313,-0.007961638,0.001799313
0,0.003249856,-0.007961638,0.003249856
0,0.000627362,-0.007961638,0.000627362
0,0.011343552,-0.007961638,0.011343552
0,-0.008001611,-0.007961638,-0.008001611
0,0.008259952,-0.007961638,0.008259952
0,0.003273932,-0.007961638,0.003273932
0,0.02274825,-0.007961638,0.02274825
0,0.013207576,-0.007961638,0.013207576
0,-0.005930587,-0.007961638,-0.005930587
0,0.028536636,-0.007961638,0.028536636
0,0.001107496,-0.007961638,0.001107496
0,0.011167567,-0.007961638,0.011167567
0,-0.003035173,-0.007961638,-0.003035173
0,0.012243977,-0.007961638,0.012243977
0,0.007453118,-0.007961638,0.007453118
0,-0.006601442,-0.007961638,-0.006601442
0,0.00806318,-0.007961638,0.00806318
0,0.015259202,-0.007961638,0.015259202
0,0.000935016,-0.007961638,0.000935016
0,0.002422705,-0.007961638,0.002422705
0,0.011892133,-0.007961638,0.011892133
0,0.000381905,-0.007961638,0.000381905
0,-0.003911204,-0.007961638,-0.003911204
0,-0.004430013,-0.007961638,-0.004430013
0,0.00207994,-0.007961638,0.00207994
0,-0.001682478,-0.007961638,-0.001682478
0,0.008179448,-0.007961638,0.008179448
0,0.009356599,-0.007961638,0.009356599
0,0.000838354,-0.007961638,0.000838354
0,0.009031433,-0.007961638,0.009031433
0,-0.006955391,-0.007961638,-0.006955391
0,0.011184902,-0.007961638,0.011184902
0,-0.037016463,-0.007961638,-0.037016463
0,0.002086029,-0.007961638,0.002086029
0,-0.011573309,-0.007961638,-0.011573309
0,-0.009486013,-0.007961638,-0.009486013
0,0.00869695,-0.007961638,0.00869695
0,0.008575168,-0.007961638,0.008575168
0,-0.003457277,-0.007961638,-0.003457277
0,-0.017276393,-0.007961638,-0.017276393
0,-0.001562803,-0.007961638,-0.001562803
0,-0.006983074,-0.007961638,-0.006983074
0,0.021456594,-0.007961638,0.021456594
0,0.005239164,-0.007961638,0.005239164
0,0.004327145,-0.007961638,0.004327145
0,-0.008051042,-0.007961638,-0.008051042
0,-0.000242446,-0.007961638,-0.000242446
0,0.003838266,-0.007961638,0.003838266
0,0.008160121,-0.007961638,0.008160121
0,0.004116303,-0.007961638,0.004116303
0,-0.01343232,-0.007961638,-0.01343232
0,-0.006835965,-0.007961638,-0.006835965
0,-0.000847125,-0.007961638,-0.000847125
0,-0.002629499,-0.007961638,-0.002629499
0,0.001539206,-0.007961638,0.001539206
0,-0.019907964,-0.007961638,-0.019907964
0,-0.009468395,-0.007961638,-0.009468395
0,0.00170659,-0.007961638,0.00170659
0,-0.005377395,-0.007961638,-0.005377395
0,-0.004826161,-0.007961638,-0.004826161
0,-0.00131061,-0.007961638,-0.00131061
0,0.007374328,-0.007961638,0.007374328
0,0.024928506,-0.007961638,0.024928506
0,-0.005426703,-0.007961638,-0.005426703
0,-0.015429649,-0.007961638,-0.015429649
0,-0.002068005,-0.007961638,-0.002068005
0,0.009811134,-0.007961638,0.009811134
0,-0.001620211,-0.007961638,-0.001620211
0,-0.003319979,-0.007961638,-0.003319979
0,0.004738059,-0.007961638,0.004738059
0,0.001051321,-0.007961638,0.001051321
0,-0.009724801,-0.007961638,-0.009724801
0,0.000433424,-0.007961638,0.000433424
0,0.006911162,-0.007961638,0.006911162
0,-0.002418659,-0.007961638,-0.002418659
0,0.011398062,-0.007961638,0.011398062
0,0.012770364,-0.007961638,0.012770364
0,0.01250845,-0.007961638,0.01250845
0,0.010302352,-0.007961638,0.010302352
0,-0.006965458,-0.007961638,-0.006965458
0,0.003186263,-0.007961638,0.003186263
0,0.000503805,-0.007961638,0.000503805
0,0.007713621,-0.007961638,0.007713621
0,0.003091346,-0.007961638,0.003091346
0,-0.003168671,-0.007961638,-0.003168671
0,-0.000385276,-0.007961638,-0.000385276
0,-0.003069685,-0.007961638,-0.003069685
0,0.000631606,-0.007961638,0.000631606
0,-0.017947268,-0.007961638,-0.017947268
0,-0.013771916,-0.007961638,-0.013771916
0,0.014993134,-0.007961638,0.014993134
0,-0.001413707,-0.007961638,-0.001413707
0,-0.01582133,-0.007961638,-0.01582133
0,-0.001200566,-0.007961638,-0.001200566
0,-0.00050729,-0.007961638,-0.00050729
0,-0.018558137,-0.007961638,-0.018558137
0,-0.007657942,-0.007961638,-0.007657942
0,-0.002100961,-0.007961638,-0.002100961
0,0.017554456,-0.007961638,0.017554456
0,0.01285218,-0.007961638,0.01285218
0,-0.014348141,-0.007961638,-0.014348141
0,-0.009870978,-0.007961638,-0.009870978
0,-0.021609219,-0.007961638,-0.021609219
0,-0.001640844,-0.007961638,-0.001640844
0,-0.010637106,-0.007961638,-0.010637106
0,-0.026475096,-0.007961638,-0.026475096
0,0.012156948,-0.007961638,0.012156948
0,0.015327179,-0.007961638,0.015327179
0,0.009414236,-0.007961638,0.009414236
0,-0.022126477,-0.007961638,-0.022126477
0,-0.007648162,-0.007961638,-0.007648162
0,-0.001482176,-0.007961638,-0.001482176
0,-0.000889385,-0.007961638,-0.000889385
0,0.003485876,-0.007961638,0.003485876
0,-0.003264542,-0.007961638,-0.003264542
0,-0.000834126,-0.007961638,-0.000834126
0,0.020365097,-0.007961638,0.020365097
0,0.006093598,-0.007961638,0.006093598
0,0.01080471,-0.007961638,0.01080471
0,0.00195883,-0.007961638,0.00195883
0,0.012041845,-0.007961638,0.012041845
0,-0.001747079,-0.007961638,-0.001747079
0,-0.003848711,-0.007961638,-0.003848711
0,-0.018271416,-0.007961638,-0.018271416
0,0.003318977,-0.007961638,0.003318977
0,0.005250804,-0.007961638,0.005250804
0,-0.004267189,-0.007961638,-0.004267189
0,-0.010662915,-0.007961638,-0.010662915
0,-0.000198613,-0.007961638,-0.000198613
0,0.0027106,-0.007961638,0.0027106
0,0.003202902,-0.007961638,0.003202902
0,-0.009391448,-0.007961638,-0.009391448
0,0.001005192,-0.007961638,0.001005192
0,-0.003389514,-0.007961638,-0.003389514
0,0.000219639,-0.007961638,0.000219639
0,-0.013968979,-0.007961638,-0.013968979
0,0.007000587,-0.007961638,0.007000587
0,-0.003593607,-0.007961638,-0.003593607
0,-0.002571409,-0.007961638,-0.002571409
0,-0.000987192,-0.007961638,-0.000987192
0,-0.002031821,-0.007961638,-0.002031821
0,-0.000372238,-0.007961638,-0.000372238
0,-0.00077305,-0.007961638,-0.00077305
0,0.014370492,-0.007961638,0.014370492
0,-0.003394524,-0.007961638,-0.003394524
0,-0.022363441,-0.007961638,-0.022363441
0,0.000857794,-0.007961638,0.000857794
0,0.015810054,-0.007961638,0.015810054
0,0.032161854,-0.007961638,0.032161854
0,0.002601617,-0.007961638,0.002601617
0,0.007377307,-0.007961638,0.007377307
0,0.005344984,-0.007961638,0.005344984
0,-0.012484549,-0.007961638,-0.012484549
0,0.018681327,-0.007961638,0.018681327
0,0.003200337,-0.007961638,0.003200337
0,0.010394227,-0.007961638,0.010394227
0,0.011342193,-0.007961638,0.011342193
0,-0.012879971,-0.007961638,-0.012879971
0,0.004155291,-0.007961638,0.004155291
0,-0.009923799,-0.007961638,-0.009923799
0,-0.017539755,-0.007961638,-0.017539755
0,0.011679921,-0.007961638,0.011679921
0,-0.001089967,-0.007961638,-0.001089967
0,-0.006075237,-0.007961638,-0.006075237
0,-0.003451043,-0.007961638,-0.003451043
0,0.003437467,-0.007961638,0.003437467
0,0.001490235,-0.007961638,0.001490235
0,0.004707154,-0.007961638,0.004707154
0,0.014104425,-0.007961638,0.014104425
0,-0.009425562,-0.007961638,-0.009425562
0,-0.000297528,-0.007961638,-0.000297528
0,0.005120782,-0.007961638,0.005120782
0,0.005166608,-0.007961638,0.005166608
0,0.003212696,-0.007961638,0.003212696
0,-0.006645356,-0.007961638,-0.006645356
0,-0.00854501,-0.007961638,-0.00854501
0,0.000404323,-0.007961638,0.000404323
0,0.008430683,-0.007961638,0.008430683
0,-0.008359429,-0.007961638,-0.008359429
0,-0.024127312,-0.007961638,-0.024127312
0,0.011544747,-0.007961638,0.011544747
0,-0.001161983,-0.007961638,-0.001161983
0,0.009872689,-0.007961638,0.009872689
0,0.005116749,-0.007961638,0.005116749
0,-0.015994437,-0.007961638,-0.015994437
0,0.003938441,-0.007961638,0.003938441
0,-0.015434161,-0.007961638,-0.015434161
0,0.003011421,-0.007961638,0.003011421
0,0.003154663,-0.007961638,0.003154663
0,0.000439165,-0.007961638,0.000439165
0,0.01434286,-0.007961638,0.01434286
0,0.021417208,-0.007961638,0.021417208
0,0.006844592,-0.007961638,0.006844592
0,0.000401575,-0.007961638,0.000401575
0,-0.000398704,-0.007961638,-0.000398704
0,0.00613979,-0.007961638,0.00613979
0,-0.004274588,-0.007961638,-0.004274588
0,-0.005613636,-0.007961638,-0.005613636
0,-0.004219587,-0.007961638,-0.004219587
0,-0.008582316,-0.007961638,-0.008582316
0,-0.009068049,-0.007961638,-0.009068049
0,0.017969193,-0.007961638,0.017969193
0,-0.005091963,-0.007961638,-0.005091963
0,-0.003809595,-0.007961638,-0.003809595
0,0.003728336,-0.007961638,0.003728336
0,0.012103627,-0.007961638,0.012103627
0,0.007617471,-0.007961638,0.007617471
0,-0.006894231,-0.007961638,-0.006894231
0,-0.003306303,-0.007961638,-0.003306303
0,0.007914069,-0.007961638,0.007914069
0,0.010012349,-0.007961638,0.010012349
0,0.004834522,-0.007961638,0.004834522
0,-0.012234303,-0.007961638,-0.012234303
0,0.007762382,-0.007961638,0.007762382
0,0.007777453,-0.007961638,0.007777453
0,0.002815099,-0.007961638,0.002815099
0,-0.012572256,-0.007961638,-0.012572256
0,0.010620276,-0.007961638,0.010620276
0,0.014456213,-0.007961638,0.014456213
0,0.006295459,-0.007961638,0.006295459
0,-0.004613271,-0.007961638,-0.004613271
0,-0.009766175,-0.007961638,-0.009766175
0,-0.006338543,-0.007961638,-0.006338543
0,-0.003276323,-0.007961638,-0.003276323
0,0.002796816,-0.007961638,0.002796816
0,0.005365072,-0.007961638,0.005365072
0,0.004065429,-0.007961638,0.004065429
0,-0.006841033,-0.007961638,-0.006841033
0,-0.00439861,-0.007961638,-0.00439861
0,-0.005903522,-0.007961638,-0.005903522
0,0.000449658,-0.007961638,0.000449658
0,-0.01505063,-0.007961638,-0.01505063
0,-0.004135308,-0.007961638,-0.004135308
0,-0.010874044,-0.007961638,-0.010874044
0,-0.006541038,-0.007961638,-0.006541038
0,0.014790177,-0.007961638,0.014790177
0,0.012597805,-0.007961638,0.012597805
0,0.0002331,-0.007961638,0.0002331
0,-0.002047004,-0.007961638,-0.002047004
0,-0.004068397,-0.007961638,-0.004068397
0,0.005510554,-0.007961638,0.005510554
0,0.007065638,-0.007961638,0.007065638
0,0.016918002,-0.007961638,0.016918002
0,0.008997684,-0.007961638,0.008997684
0,-0.000240258,-0.007961638,-0.000240258
0,0.009761198,-0.007961638,0.009761198
0,-0.003362721,-0.007961638,-0.003362721
0,0.008058013,-0.007961638,0.008058013
0,-0.000400068,-0.007961638,-0.000400068
0,0.001174222,-0.007961638,0.001174222
0,0.001964709,-0.007961638,0.001964709
0,0.007907598,-0.007961638,0.007907598
0,-0.0091204,-0.007961638,-0.0091204
0,-0.007435085,-0.007961638,-0.007435085
0,0.003896487,-0.007961638,0.003896487
0,0.003243391,-0.007961638,0.003243391
0,-0.003847228,-0.007961638,-0.003847228
0,-0.011931215,-0.007961638,-0.011931215
0,-0.003865712,-0.007961638,-0.003865712
0,0.015088114,-0.007961638,0.015088114
0,-0.002651548,-0.007961638,-0.002651548
0,-0.008348632,-0.007961638,-0.008348632
0,0.010378158,-0.007961638,0.010378158
0,0.005617505,-0.007961638,0.005617505
0,-0.016283736,-0.007961638,-0.016283736
0,-0.002931089,-0.007961638,-0.002931089
0,-0.006666464,-0.007961638,-0.006666464
0,-0.005312211,-0.007961638,-0.005312211
0,0.00990821,-0.007961638,0.00990821
0,-0.004555082,-0.007961638,-0.004555082
0,-0.017674005,-0.007961638,-0.017674005
0,-0.015929572,-0.007961638,-0.015929572
0,0.007576075,-0.007961638,0.007576075
0,0.006853625,-0.007961638,0.006853625
0,-0.014141177,-0.007961638,-0.014141177
0,-0.006050824,-0.007961638,-0.006050824
0,0.004782646,-0.007961638,0.004782646
0,0.011639047,-0.007961638,0.011639047
0,0.000428626,-0.007961638,0.000428626
0,0.002563534,-0.007961638,0.002563534
0,0.012813606,-0.007961638,0.012813606
0,0.001386878,-0.007961638,0.001386878
0,0.004615953,-0.007961638,0.004615953
0,-0.008396667,-0.007961638,-0.008396667
0,-0.005562397,-0.007961638,-0.005562397
0,0.008762459,-0.007961638,0.008762459
0,0.009490688,-0.007961638,0.009490688
0,-0.002923611,-0.007961638,-0.002923611
0,-0.012758677,-0.007961638,-0.012758677
0,-0.008990115,-0.007961638,-0.008990115
0,0.014684545,-0.007961638,0.014684545
0,3.87E-05,-0.007961638,3.87E-05
0,0.004307971,-0.007961638,0.004307971
0,0.003121449,-0.007961638,0.003121449
0,0.005541958,-0.007961638,0.005541958
0,0.012300215,-0.007961638,0.012300215
0,0.005302493,-0.007961638,0.005302493
0,0.00573899,-0.007961638,0.00573899
0,0.000646397,-0.007961638,0.000646397
0,0.013773124,-0.007961638,0.013773124
0,0.018943315,-0.007961638,0.018943315
0,-0.008645449,-0.007961638,-0.008645449
0,-0.008771536,-0.007961638,-0.008771536
0,0.003110411,-0.007961638,0.003110411
0,-0.009534312,-0.007961638,-0.009534312
0,0.013634631,-0.007961638,0.013634631
0,-0.007868187,-0.007961638,-0.007868187
0,-0.008818027,-0.007961638,-0.008818027
0,0.011499358,-0.007961638,0.011499358
0,0.007910392,-0.007961638,0.007910392
0,8.04E-05,-0.007961638,8.04E-05
0,0.003836608,-0.007961638,0.003836608
0,0.008323209,-0.007961638,0.008323209
0,0.000729912,-0.007961638,0.000729912
0,-0.005474401,-0.007961638,-0.005474401
0,0.010564161,-0.007961638,0.010564161
0,-0.006270177,-0.007961638,-0.006270177
0,-0.002261838,-0.007961638,-0.002261838
0,0.006143882,-0.007961638,0.006143882
0,0.000205027,-0.007961638,0.000205027
0,0.007023156,-0.007961638,0.007023156
0,-0.0071435,-0.007961638,-0.0071435
0,-0.015027022,-0.007961638,-0.015027022
0,0.009718413,-0.007961638,0.009718413
0,-0.003618712,-0.007961638,-0.003618712
0,-0.009475098,-0.007961638,-0.009475098
0,0.001043959,-0.007961638,0.001043959
0,-0.000748461,-0.007961638,-0.000748461
0,-0.006797777,-0.007961638,-0.006797777
0,-0.012241616,-0.007961638,-0.012241616
0,-0.003536681,-0.007961638,-0.003536681
0,-0.007700662,-0.007961638,-0.007700662
0,0.014203146,-0.007961638,0.014203146
0,-0.003091118,-0.007961638,-0.003091118
0,0.017740162,-0.007961638,0.017740162
0,-0.003857683,-0.007961638,-0.003857683
0,-0.002855181,-0.007961638,-0.002855181
0,0.010050068,-0.007961638,0.010050068
0,0.00316796,-0.007961638,0.00316796
0,0.017949747,-0.007961638,0.017949747
0,-0.002825536,-0.007961638,-0.002825536
0,-0.010951436,-0.007961638,-0.010951436
0,-0.012980026,-0.007961638,-0.012980026
0,-0.006889959,-0.007961638,-0.006889959
0,-0.000578374,-0.007961638,-0.000578374
0,0.001975982,-0.007961638,0.001975982
0,-0.011894325,-0.007961638,-0.011894325
0,-0.006105765,-0.007961638,-0.006105765
0,0.023247227,-0.007961638,0.023247227
0,0.007291128,-0.007961638,0.007291128
0,-0.007716426,-0.007961638,-0.007716426
0,-0.003414571,-0.007961638,-0.003414571
0,0.014570213,-0.007961638,0.014570213
0,0.027681617,-0.007961638,0.027681617
0,-0.007120784,-0.007961638,-0.007120784
0,0.003713603,-0.007961638,0.003713603
0,-0.001804249,-0.007961638,-0.001804249
0,0.000434897,-0.007961638,0.000434897
0,0.018301094,-0.007961638,0.018301094
0,0.000690188,-0.007961638,0.000690188
0,-0.005773512,-0.007961638,-0.005773512
0,0.0017044,-0.007961638,0.0017044
0,0.012399348,-0.007961638,0.012399348
0,0.010248864,-0.007961638,0.010248864
0,0.005593625,-0.007961638,0.005593625
0,-0.002520948,-0.007961638,-0.002520948
0,-0.020196136,-0.007961638,-0.020196136
0,0.008771782,-0.007961638,0.008771782
0,0.004210345,-0.007961638,0.004210345
0,0.001540424,-0.007961638,0.001540424
0,-0.013444025,-0.007961638,-0.013444025
0,-0.006172523,-0.007961638,-0.006172523
0,0.013583154,-0.007961638,0.013583154
0,-0.006155407,-0.007961638,-0.006155407
0,0.008935948,-0.007961638,0.008935948
0,-0.002661478,-0.007961638,-0.002661478
0,0.028022006,-0.007961638,0.028022006
0,0.005465937,-0.007961638,0.005465937
0,0.006125539,-0.007961638,0.006125539
0,0.010532688,-0.007961638,0.010532688
0,0.001887972,-0.007961638,0.001887972
0,6.93E-05,-0.007961638,6.93E-05
0,-0.007104192,-0.007961638,-0.007104192
0,-0.002612897,-0.007961638,-0.002612897
0,0.002047583,-0.007961638,0.002047583
0,0.000725465,-0.007961638,0.000725465
0,-0.005076562,-0.007961638,-0.005076562
0,-0.009662651,-0.007961638,-0.009662651
0,-0.010418149,-0.007961638,-0.010418149
0,-0.01241885,-0.007961638,-0.01241885
0,0.024551284,-0.007961638,0.024551284
0,-0.010830932,-0.007961638,-0.010830932
0,-0.017824586,-0.007961638,-0.017824586
0,-0.013326349,-0.007961638,-0.013326349
0,0.006319422,-0.007961638,0.006319422
0,0.00372991,-0.007961638,0.00372991
0,-0.000635891,-0.007961638,-0.000635891
0,0.025766363,-0.007961638,0.025766363
0,-0.009634136,-0.007961638,-0.009634136
0,-0.001457372,-0.007961638,-0.001457372
0,-0.00549854,-0.007961638,-0.00549854
0,0.006782068,-0.007961638,0.006782068
0,-0.006792855,-0.007961638,-0.006792855
0,-0.013334259,-0.007961638,-0.013334259
0,0.011236486,-0.007961638,0.011236486
0,-0.002773178,-0.007961638,-0.002773178
0,-0.004764139,-0.007961638,-0.004764139
0,0.02431479,-0.007961638,0.02431479
0,0.004446311,-0.007961638,0.004446311
0,-0.009846725,-0.007961638,-0.009846725
0,-0.002796339,-0.007961638,-0.002796339
0,0.004056817,-0.007961638,0.004056817
0,-0.009562689,-0.007961638,-0.009562689
0,-0.008029639,-0.007961638,-0.008029639
0,0.002436651,-0.007961638,0.002436651
0,0.010761898,-0.007961638,0.010761898
0,-0.006673883,-0.007961638,-0.006673883
0,0.002736399,-0.007961638,0.002736399
0,-0.007024366,-0.007961638,-0.007024366
0,-0.004703726,-0.007961638,-0.004703726
0,-0.010511934,-0.007961638,-0.010511934
0,-0.003404378,-0.007961638,-0.003404378
0,0.004827412,-0.007961638,0.004827412
0,-0.006192383,-0.007961638,-0.006192383
0,0.011699298,-0.007961638,0.011699298
0,0.011443839,-0.007961638,0.011443839
0,0.000334637,-0.007961638,0.000334637
0,0.001396601,-0.007961638,0.001396601
0,0.017950011,-0.007961638,0.017950011
0,0.000704196,-0.007961638,0.000704196
0,8.10E-05,-0.007961638,8.10E-05
0,-0.002720369,-0.007961638,-0.002720369
0,0.005635664,-0.007961638,0.005635664
0,0.001555881,-0.007961638,0.001555881
0,-0.000823292,-0.007961638,-0.000823292
0,0.000136653,-0.007961638,0.000136653
0,-0.005539652,-0.007961638,-0.005539652
0,0.009101724,-0.007961638,0.009101724
0,0.011568885,-0.007961638,0.011568885
0,-0.012944778,-0.007961638,-0.012944778
0,-0.014193209,-0.007961638,-0.014193209
0,-0.0072793,-0.007961638,-0.0072793
0,-0.009057513,-0.007961638,-0.009057513
0,-0.006498792,-0.007961638,-0.006498792
0,0.006806717,-0.007961638,0.006806717
0,0.011474233,-0.007961638,0.011474233
0,-0.005521631,-0.007961638,-0.005521631
0,-0.011350288,-0.007961638,-0.011350288
0,0.01874672,-0.007961638,0.01874672
0,0.005413674,-0.007961638,0.005413674
0,0.000103328,-0.007961638,0.000103328
0,-0.011322957,-0.007961638,-0.011322957
0,0.020322582,-0.007961638,0.020322582
0,-0.012332784,-0.007961638,-0.012332784
0,0.001911311,-0.007961638,0.001911311
0,-0.004245663,-0.007961638,-0.004245663
0,-0.006869789,-0.007961638,-0.006869789
0,0.01823866,-0.007961638,0.01823866
0,-0.0315242,-0.007961638,-0.0315242
